Season/Team,is_goalie,Passing,Receiving,Frequency,Passing_Sum_Frequency,Pass Probability,player_id_x,season_starts_x,average_location_x,row_id_x,player_id_y,season_starts_y,average_location_y,row_id_y
La Liga 2008/2009 Barcelona,0,Eric-Sylvain Bilal Abidal,Lionel Andrés Messi Cuccittini,45.0,755.0,0.059602649,20177,20,"[54.78591224018472, 13.970207852194]",9,5503,27,"[79.32546201232036, 50.42689938398359]",3
La Liga 2008/2009 Barcelona,0,Eric-Sylvain Bilal Abidal,Rafael Márquez Álvarez,29.0,755.0,0.038410596,20177,20,"[54.78591224018472, 13.970207852194]",9,5558,20,"[43.595266272189335, 54.21380670611444]",8
La Liga 2008/2009 Barcelona,1,Víctor Valdés Arribas,Rafael Márquez Álvarez,119.0,448.0,0.265625,20176,31,"[13.31476793248945, 42.56455696202533]",0,5558,20,"[43.595266272189335, 54.21380670611444]",8
La Liga 2008/2009 Barcelona,0,Samuel Eto''o Fils,Carles Puyol i Saforcada,18.0,634.0,0.028391167,19298,27,"[76.8026845637584, 41.04362416107382]",4,20125,24,"[47.982683982683945, 33.80779220779221]",5
La Liga 2008/2009 Barcelona,0,Daniel Alves da Silva,Rafael Márquez Álvarez,149.0,1494.0,0.099732262,4324,28,"[62.32338461538465, 67.50384615384601]",2,5558,20,"[43.595266272189335, 54.21380670611444]",8
La Liga 2008/2009 Barcelona,0,Xavier Hernández Creus,Samuel Eto''o Fils,153.0,1769.5,0.086465103,20131,30,"[65.44942418426099, 48.38205374280228]",1,19298,27,"[76.8026845637584, 41.04362416107382]",4
La Liga 2008/2009 Barcelona,0,Carles Puyol i Saforcada,Daniel Alves da Silva,30.0,782.5,0.038338658,20125,24,"[47.982683982683945, 33.80779220779221]",5,4324,28,"[62.32338461538465, 67.50384615384601]",2
La Liga 2008/2009 Barcelona,0,Xavier Hernández Creus,Thierry Henry,99.0,1769.5,0.055948008,20131,30,"[65.44942418426099, 48.38205374280228]",1,15516,21,"[74.5673684210527, 20.35859649122807]",6
La Liga 2008/2009 Barcelona,0,Thierry Henry,Xavier Hernández Creus,64.0,497.5,0.128643216,15516,21,"[74.5673684210527, 20.35859649122807]",6,20131,30,"[65.44942418426099, 48.38205374280228]",1
La Liga 2008/2009 Barcelona,0,Eric-Sylvain Bilal Abidal,Samuel Eto''o Fils,67.0,755.0,0.088741722,20177,20,"[54.78591224018472, 13.970207852194]",9,19298,27,"[76.8026845637584, 41.04362416107382]",4
La Liga 2008/2009 Barcelona,0,Samuel Eto''o Fils,Thierry Henry,44.0,634.0,0.069400631,19298,27,"[76.8026845637584, 41.04362416107382]",4,15516,21,"[74.5673684210527, 20.35859649122807]",6
La Liga 2008/2009 Barcelona,0,Eric-Sylvain Bilal Abidal,Víctor Valdés Arribas,23.0,755.0,0.030463576,20177,20,"[54.78591224018472, 13.970207852194]",9,20176,31,"[13.31476793248945, 42.56455696202533]",0
La Liga 2008/2009 Barcelona,0,Thierry Henry,Samuel Eto''o Fils,61.0,497.5,0.122613065,15516,21,"[74.5673684210527, 20.35859649122807]",6,19298,27,"[76.8026845637584, 41.04362416107382]",4
La Liga 2008/2009 Barcelona,0,Rafael Márquez Álvarez,Víctor Valdés Arribas,62.0,808.5,0.07668522,5558,20,"[43.595266272189335, 54.21380670611444]",8,20176,31,"[13.31476793248945, 42.56455696202533]",0
La Liga 2008/2009 Barcelona,1,Víctor Valdés Arribas,Daniel Alves da Silva,39.0,448.0,0.087053571,20176,31,"[13.31476793248945, 42.56455696202533]",0,4324,28,"[62.32338461538465, 67.50384615384601]",2
La Liga 2008/2009 Barcelona,0,Carles Puyol i Saforcada,Xavier Hernández Creus,155.0,782.5,0.198083067,20125,24,"[47.982683982683945, 33.80779220779221]",5,20131,30,"[65.44942418426099, 48.38205374280228]",1
La Liga 2008/2009 Barcelona,0,Rafael Márquez Álvarez,Samuel Eto''o Fils,34.0,808.5,0.042053185,5558,20,"[43.595266272189335, 54.21380670611444]",8,19298,27,"[76.8026845637584, 41.04362416107382]",4
La Liga 2008/2009 Barcelona,0,Thierry Henry,Carles Puyol i Saforcada,27.0,497.5,0.054271357,15516,21,"[74.5673684210527, 20.35859649122807]",6,20125,24,"[47.982683982683945, 33.80779220779221]",5
La Liga 2008/2009 Barcelona,1,Víctor Valdés Arribas,Carles Puyol i Saforcada,65.0,448.0,0.145089286,20176,31,"[13.31476793248945, 42.56455696202533]",0,20125,24,"[47.982683982683945, 33.80779220779221]",5
La Liga 2008/2009 Barcelona,0,Daniel Alves da Silva,Samuel Eto''o Fils,115.0,1494.0,0.076974565,4324,28,"[62.32338461538465, 67.50384615384601]",2,19298,27,"[76.8026845637584, 41.04362416107382]",4
La Liga 2008/2009 Barcelona,0,Samuel Eto''o Fils,Daniel Alves da Silva,74.0,634.0,0.116719243,19298,27,"[76.8026845637584, 41.04362416107382]",4,4324,28,"[62.32338461538465, 67.50384615384601]",2
La Liga 2008/2009 Barcelona,1,Víctor Valdés Arribas,Eric-Sylvain Bilal Abidal,46.0,448.0,0.102678571,20176,31,"[13.31476793248945, 42.56455696202533]",0,20177,20,"[54.78591224018472, 13.970207852194]",9
La Liga 2008/2009 Barcelona,0,Carles Puyol i Saforcada,Víctor Valdés Arribas,32.0,782.5,0.040894569,20125,24,"[47.982683982683945, 33.80779220779221]",5,20176,31,"[13.31476793248945, 42.56455696202533]",0
La Liga 2008/2009 Barcelona,0,Carles Puyol i Saforcada,Lionel Andrés Messi Cuccittini,30.0,782.5,0.038338658,20125,24,"[47.982683982683945, 33.80779220779221]",5,5503,27,"[79.32546201232036, 50.42689938398359]",3
La Liga 2008/2009 Barcelona,0,Daniel Alves da Silva,Thierry Henry,37.0,1494.0,0.02476573,4324,28,"[62.32338461538465, 67.50384615384601]",2,15516,21,"[74.5673684210527, 20.35859649122807]",6
La Liga 2008/2009 Barcelona,0,Rafael Márquez Álvarez,Thierry Henry,33.0,808.5,0.040816327,5558,20,"[43.595266272189335, 54.21380670611444]",8,15516,21,"[74.5673684210527, 20.35859649122807]",6
La Liga 2008/2009 Barcelona,0,Thierry Henry,Lionel Andrés Messi Cuccittini,57.0,497.5,0.114572864,15516,21,"[74.5673684210527, 20.35859649122807]",6,5503,27,"[79.32546201232036, 50.42689938398359]",3
La Liga 2008/2009 Barcelona,0,Rafael Márquez Álvarez,Gerard Piqué Bernabéu,130.0,808.5,0.160791589,5558,20,"[43.595266272189335, 54.21380670611444]",8,5213,21,"[43.272881355932206, 42.75254237288133]",7
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Carles Puyol i Saforcada,135.0,795.0,0.169811321,5213,21,"[43.272881355932206, 42.75254237288133]",7,20125,24,"[47.982683982683945, 33.80779220779221]",5
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Eric-Sylvain Bilal Abidal,47.0,795.0,0.059119497,5213,21,"[43.272881355932206, 42.75254237288133]",7,20177,20,"[54.78591224018472, 13.970207852194]",9
La Liga 2008/2009 Barcelona,0,Eric-Sylvain Bilal Abidal,Andrés Iniesta Luján,194.0,755.0,0.256953642,20177,20,"[54.78591224018472, 13.970207852194]",9,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,0,Andrés Iniesta Luján,Samuel Eto''o Fils,85.0,831.5,0.102224895,5216,20,"[69.33346379647756, 28.73776908023485]",10,19298,27,"[76.8026845637584, 41.04362416107382]",4
La Liga 2008/2009 Barcelona,1,Víctor Valdés Arribas,Gerard Piqué Bernabéu,106.0,448.0,0.236607143,20176,31,"[13.31476793248945, 42.56455696202533]",0,5213,21,"[43.272881355932206, 42.75254237288133]",7
La Liga 2008/2009 Barcelona,0,Lionel Andrés Messi Cuccittini,Eric-Sylvain Bilal Abidal,22.0,1153.5,0.019072388,5503,27,"[79.32546201232036, 50.42689938398359]",3,20177,20,"[54.78591224018472, 13.970207852194]",9
La Liga 2008/2009 Barcelona,0,Xavier Hernández Creus,Andrés Iniesta Luján,193.0,1769.5,0.109070359,20131,30,"[65.44942418426099, 48.38205374280228]",1,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,0,Andrés Iniesta Luján,Eric-Sylvain Bilal Abidal,122.0,831.5,0.14672279,5216,20,"[69.33346379647756, 28.73776908023485]",10,20177,20,"[54.78591224018472, 13.970207852194]",9
La Liga 2008/2009 Barcelona,0,Eric-Sylvain Bilal Abidal,Gerard Piqué Bernabéu,44.0,755.0,0.058278146,20177,20,"[54.78591224018472, 13.970207852194]",9,5213,21,"[43.272881355932206, 42.75254237288133]",7
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Rafael Márquez Álvarez,99.0,795.0,0.124528302,5213,21,"[43.272881355932206, 42.75254237288133]",7,5558,20,"[43.595266272189335, 54.21380670611444]",8
La Liga 2008/2009 Barcelona,0,Lionel Andrés Messi Cuccittini,Carles Puyol i Saforcada,27.0,1153.5,0.023407022,5503,27,"[79.32546201232036, 50.42689938398359]",3,20125,24,"[47.982683982683945, 33.80779220779221]",5
La Liga 2008/2009 Barcelona,0,Xavier Hernández Creus,Gerard Piqué Bernabéu,130.0,1769.5,0.073467081,20131,30,"[65.44942418426099, 48.38205374280228]",1,5213,21,"[43.272881355932206, 42.75254237288133]",7
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Xavier Hernández Creus,164.0,795.0,0.206289308,5213,21,"[43.272881355932206, 42.75254237288133]",7,20131,30,"[65.44942418426099, 48.38205374280228]",1
La Liga 2008/2009 Barcelona,0,Lionel Andrés Messi Cuccittini,Andrés Iniesta Luján,119.0,1153.5,0.103164283,5503,27,"[79.32546201232036, 50.42689938398359]",3,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,0,Andrés Iniesta Luján,Lionel Andrés Messi Cuccittini,126.0,831.5,0.151533373,5216,20,"[69.33346379647756, 28.73776908023485]",10,5503,27,"[79.32546201232036, 50.42689938398359]",3
La Liga 2008/2009 Barcelona,1,Víctor Valdés Arribas,Lionel Andrés Messi Cuccittini,15.0,448.0,0.033482143,20176,31,"[13.31476793248945, 42.56455696202533]",0,5503,27,"[79.32546201232036, 50.42689938398359]",3
La Liga 2008/2009 Barcelona,0,Lionel Andrés Messi Cuccittini,Rafael Márquez Álvarez,22.0,1153.5,0.019072388,5503,27,"[79.32546201232036, 50.42689938398359]",3,5558,20,"[43.595266272189335, 54.21380670611444]",8
La Liga 2008/2009 Barcelona,0,Andrés Iniesta Luján,Xavier Hernández Creus,168.0,831.5,0.202044498,5216,20,"[69.33346379647756, 28.73776908023485]",10,20131,30,"[65.44942418426099, 48.38205374280228]",1
La Liga 2008/2009 Barcelona,0,Andrés Iniesta Luján,Carles Puyol i Saforcada,39.0,831.5,0.046903187,5216,20,"[69.33346379647756, 28.73776908023485]",10,20125,24,"[47.982683982683945, 33.80779220779221]",5
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Andrés Iniesta Luján,49.0,795.0,0.06163522,5213,21,"[43.272881355932206, 42.75254237288133]",7,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,0,Andrés Iniesta Luján,Rafael Márquez Álvarez,42.0,831.5,0.050511124,5216,20,"[69.33346379647756, 28.73776908023485]",10,5558,20,"[43.595266272189335, 54.21380670611444]",8
La Liga 2008/2009 Barcelona,0,Rafael Márquez Álvarez,Andrés Iniesta Luján,37.0,808.5,0.04576376,5558,20,"[43.595266272189335, 54.21380670611444]",8,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,0,Andrés Iniesta Luján,Gerard Piqué Bernabéu,27.0,831.5,0.032471437,5216,20,"[69.33346379647756, 28.73776908023485]",10,5213,21,"[43.272881355932206, 42.75254237288133]",7
La Liga 2008/2009 Barcelona,0,Lionel Andrés Messi Cuccittini,Gerard Piqué Bernabéu,16.0,1153.5,0.013870828,5503,27,"[79.32546201232036, 50.42689938398359]",3,5213,21,"[43.272881355932206, 42.75254237288133]",7
La Liga 2008/2009 Barcelona,0,Carles Puyol i Saforcada,Andrés Iniesta Luján,66.0,782.5,0.084345048,20125,24,"[47.982683982683945, 33.80779220779221]",5,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Thierry Henry,20.0,795.0,0.025157233,5213,21,"[43.272881355932206, 42.75254237288133]",7,15516,21,"[74.5673684210527, 20.35859649122807]",6
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Víctor Valdés Arribas,92.0,795.0,0.11572327,5213,21,"[43.272881355932206, 42.75254237288133]",7,20176,31,"[13.31476793248945, 42.56455696202533]",0
La Liga 2008/2009 Barcelona,0,Thierry Henry,Andrés Iniesta Luján,63.0,497.5,0.126633166,15516,21,"[74.5673684210527, 20.35859649122807]",6,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Samuel Eto''o Fils,33.0,795.0,0.041509434,5213,21,"[43.272881355932206, 42.75254237288133]",7,19298,27,"[76.8026845637584, 41.04362416107382]",4
La Liga 2008/2009 Barcelona,0,Samuel Eto''o Fils,Andrés Iniesta Luján,60.0,634.0,0.094637224,19298,27,"[76.8026845637584, 41.04362416107382]",4,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,1,Víctor Valdés Arribas,Samuel Eto''o Fils,9.0,448.0,0.020089286,20176,31,"[13.31476793248945, 42.56455696202533]",0,19298,27,"[76.8026845637584, 41.04362416107382]",4
La Liga 2008/2009 Barcelona,1,Víctor Valdés Arribas,Xavier Hernández Creus,17.0,448.0,0.037946429,20176,31,"[13.31476793248945, 42.56455696202533]",0,20131,30,"[65.44942418426099, 48.38205374280228]",1
La Liga 2008/2009 Barcelona,0,Thierry Henry,Daniel Alves da Silva,18.0,497.5,0.036180905,15516,21,"[74.5673684210527, 20.35859649122807]",6,4324,28,"[62.32338461538465, 67.50384615384601]",2
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Daniel Alves da Silva,96.0,795.0,0.120754717,5213,21,"[43.272881355932206, 42.75254237288133]",7,4324,28,"[62.32338461538465, 67.50384615384601]",2
La Liga 2008/2009 Barcelona,0,Thierry Henry,Rafael Márquez Álvarez,4.0,497.5,0.008040201,15516,21,"[74.5673684210527, 20.35859649122807]",6,5558,20,"[43.595266272189335, 54.21380670611444]",8
La Liga 2008/2009 Barcelona,0,Andrés Iniesta Luján,Daniel Alves da Silva,76.0,831.5,0.091401082,5216,20,"[69.33346379647756, 28.73776908023485]",10,4324,28,"[62.32338461538465, 67.50384615384601]",2
La Liga 2008/2009 Barcelona,0,Samuel Eto''o Fils,Eric-Sylvain Bilal Abidal,20.0,634.0,0.031545741,19298,27,"[76.8026845637584, 41.04362416107382]",4,20177,20,"[54.78591224018472, 13.970207852194]",9
La Liga 2008/2009 Barcelona,0,Daniel Alves da Silva,Andrés Iniesta Luján,68.0,1494.0,0.045515395,4324,28,"[62.32338461538465, 67.50384615384601]",2,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,1,Víctor Valdés Arribas,Andrés Iniesta Luján,17.0,448.0,0.037946429,20176,31,"[13.31476793248945, 42.56455696202533]",0,5216,20,"[69.33346379647756, 28.73776908023485]",10
La Liga 2008/2009 Barcelona,0,Andrés Iniesta Luján,Thierry Henry,88.0,831.5,0.105832832,5216,20,"[69.33346379647756, 28.73776908023485]",10,15516,21,"[74.5673684210527, 20.35859649122807]",6
La Liga 2008/2009 Barcelona,0,Samuel Eto''o Fils,Rafael Márquez Álvarez,9.0,634.0,0.014195584,19298,27,"[76.8026845637584, 41.04362416107382]",4,5558,20,"[43.595266272189335, 54.21380670611444]",8
La Liga 2008/2009 Barcelona,0,Daniel Alves da Silva,Carles Puyol i Saforcada,25.0,1494.0,0.016733601,4324,28,"[62.32338461538465, 67.50384615384601]",2,20125,24,"[47.982683982683945, 33.80779220779221]",5
La Liga 2008/2009 Barcelona,0,Gerard Piqué Bernabéu,Lionel Andrés Messi Cuccittini,45.0,795.0,0.056603774,5213,21,"[43.272881355932206, 42.75254237288133]",7,5503,27,"[79.32546201232036, 50.42689938398359]",3
